_id,FHRSID,ChangesByServerID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine1,AddressLine2,AddressLine3,AddressLine4,PostCode,Phone,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,scores,SchemeType,geocode,RightToReply,Distance,NewRatingPending,meta,links
66d8e1bc4a16edc27e762f12,801137,0,PI/000198236,Gold Dragon,Takeaway/sandwich shop,7844,56 Herbert Road,,Woolwich,Greenwich,SE18 3SH,,5,fhrs_5_en-gb,2020-09-29T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 5, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.069226, 'latitude': 51.4801593}",,4647.535882259031,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/801137'}]"
66d8e1bc4a16edc27e762f1a,871609,0,PI/000198274,Steve's Fruit & Veg,Retailers - other,4613,21 Herbert Road,,Woolwich,Greenwich,SE18 3TB,,5,fhrs_5_en-gb,2022-05-11T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0697717, 'latitude': 51.4807612}",,4647.538028687803,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/871609'}]"
66d8e1bc4a16edc27e762f1c,1066912,0,PI/000206840,Simply The Best,Takeaway/sandwich shop,7844,2 Bloomfield Road,,Plumstead,Greenwich,SE18 7JH,,5,fhrs_5_en-gb,2022-03-18T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.0712441, 'latitude': 51.4823197}",,4647.541422912131,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1066912'}]"
66d8e1bc4a16edc27e762f1d,695266,0,PI/000180647,Lucky House,Takeaway/sandwich shop,7844,40 Plumstead Common Road,,Plumstead,Greenwich,SE18 3TN,,5,fhrs_5_en-gb,2022-07-04T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.070878, 'latitude': 51.4819736}",,4647.542095710931,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/695266'}]"
66d8e1bc4a16edc27e762f1f,738855,0,PI/000196574,Friends of Barnfield Estate Ltd,Other catering premises,7841,Barnfield Hub Herbert Place,,Woolwich,Greenwich,SE18 3BD,,5,fhrs_5_en-gb,2021-07-26T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0704919993877411, 'latitude': 51.4816398620605}",,4647.54394778182,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/738855'}]"
66d8e1bc4a16edc27e762f20,694599,0,PI/000116371,Millennium Mini Market,Retailers - other,4613,38 Plumstead Common Road,,Plumstead,Greenwich,SE18 3TN,,5,fhrs_5_en-gb,2021-09-13T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0707917, 'latitude': 51.4819752}",,4647.5453024924445,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/694599'}]"
66d8e1bc4a16edc27e762f21,694697,0,PI/000129723,Ashgreen House,Caring Premises,5,Ashgreen House 52 Sandbach Place,,Plumstead,Greenwich,SE18 7EX,,5,fhrs_5_en-gb,2021-05-25T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.075984999537468, 'latitude': 51.4871520996094}",,4647.54558567912,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/694697'}]"
66d8e1bc4a16edc27e762f2a,1385143,0,14493,Heronsgate Primary School Thamesmead Campus,School/college/university,7845,Whinchat Road,,London,,SE28 0EA,,5,fhrs_5_en-gb,2021-11-03T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0827509984374046, 'latitude': 51.4940567016602}",,4647.551924205384,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1385143'}]"
66d8e1bc4a16edc27e762f2b,694423,0,PI/000075377,Co-Op,Retailers - other,4613,9 Herbert Road,,Woolwich,Greenwich,SE18 3TB,,5,fhrs_5_en-gb,2021-06-09T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0697040036320686, 'latitude': 51.481086730957}",,4647.552426167612,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/694423'}]"
66d8e1bc4a16edc27e762f33,694409,0,PI/000074950,Queens Diner,Restaurant/Cafe/Canteen,1,11 Herbert Road,,Woolwich,Greenwich,SE18 3TB,,5,fhrs_5_en-gb,2022-04-25T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0697776, 'latitude': 51.4812107}",,4647.554283743229,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/694409'}]"
66d8e1bc4a16edc27e762f38,694900,0,PI/000161057,Breakfast Club,School/college/university,7845,Heronsgate Primary School Whinchat Road,,Thamesmead,Greenwich,SE28 0DW,,5,fhrs_5_en-gb,2021-05-05T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0835620015859604, 'latitude': 51.4950485229492}",,4647.558711804182,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/694900'}]"
66d8e1bc4a16edc27e762f3c,947998,0,PI/000202511,GMT Kitchen and Cafe,Restaurant/Cafe/Canteen,1,95 Plumstead Road,,Woolwich,Greenwich,SE18 7DQ,,5,fhrs_5_en-gb,2022-03-23T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0787421, 'latitude': 51.4903331}",,4647.56162094585,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/947998'}]"
66d8e1bc4a16edc27e762f3d,695385,0,PI/000184451,BR6,School/college/university,7845,95 Plumstead Road,,Woolwich,Greenwich,SE18 7DQ,,5,fhrs_5_en-gb,2020-09-28T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0787421, 'latitude': 51.4903331}",,4647.56162094585,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/695385'}]"
66d8e1bc4a16edc27e762f3e,695707,0,PI/000192457,Catering & Hospitality Education Dep,School/college/university,7845,95 Plumstead Road,,Woolwich,Greenwich,SE18 7DQ,,5,fhrs_5_en-gb,2020-10-20T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0787421, 'latitude': 51.4903331}",,4647.56162094585,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/695707'}]"
66d8e1bc4a16edc27e762f41,726826,0,PI/000188190,Capital Noodle Bar,Restaurant/Cafe/Canteen,1,42 - 44 Plumstead Common Road,,Plumstead,Greenwich,SE18 3TN,,5,fhrs_5_en-gb,2022-05-20T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.0703499987721443, 'latitude': 51.481990814209}",,4647.561987573081,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/726826'}]"
66d8e1bc4a16edc27e762f4e,1489055,0,15072,Make Lunch CAC Living Word,Other catering premises,7841,59 Plumstead Common Road,,Plumstead,Greenwich,SE18 3AS,,5,fhrs_5_en-gb,2022-07-22T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.070435, 'latitude': 51.4823682}",,4647.572715111602,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1489055'}]"
66d8e1bc4a16edc27e762f6d,694256,0,PI/000048638,Edge Hill Care Home,Caring Premises,5,5 Edge Hill,,Woolwich,Greenwich,SE18 3SQ,,5,fhrs_5_en-gb,2019-10-23T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0693941, 'latitude': 51.4819639}",,4647.595872125283,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/694256'}]"
66d8e1bc4a16edc27e762f76,694600,0,PI/000116400,Fox & Hounds,Pub/bar/nightclub,7843,Fox And Hounds 57 Plumstead Common Road,,Plumstead,Greenwich,SE18 3AS,,5,fhrs_5_en-gb,2020-09-04T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.0697309970855713, 'latitude': 51.4823188781738}",,4647.596589252268,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/694600'}]"
66d8e1bc4a16edc27e762f82,694156,0,PI/000024645,Lord Raglan,Pub/bar/nightclub,7843,Lord Raglan 158 Burrage Road,,Plumstead,Greenwich,SE18 7LA,,5,fhrs_5_en-gb,2020-10-14T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.0729943, 'latitude': 51.486082}",,4647.6154500228795,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/694156'}]"
66d8e1bc4a16edc27e762f92,1154241,0,12817,The Real Deal,Other catering premises,7841,190 Whinchat Road,,Thamesmead,Greenwich,SE28 0DR,,5,fhrs_5_en-gb,2020-07-30T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0844204, 'latitude': 51.4978398}",,4647.629743175956,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1154241'}]"
66d8e1bc4a16edc27e762faa,694699,0,PI/000130003,Bear Hugs Day Nursery,Caring Premises,5,110 Sandy Hill Road,,Woolwich,Greenwich,SE18 7BA,,5,fhrs_5_en-gb,2021-03-15T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0695533, 'latitude': 51.4835708}",,4647.64894426169,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/694699'}]"
66d8e1bc4a16edc27e762fac,694114,0,PI/000017200,Quality Food News & Wine,Retailers - other,4613,91 Bloomfield Road,,Plumstead,Greenwich,SE18 7JJ,,5,fhrs_5_en-gb,2020-10-16T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.0714978, 'latitude': 51.4855419}",,4647.6502427332225,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/694114'}]"
66d8e1bc4a16edc27e762fb0,1386915,0,14506,Notre Dame Catholic Primary School,School/college/university,7845,169 Eglinton Road,,Woolwich,Greenwich,,,5,fhrs_5_en-gb,2021-10-15T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.0671103, 'latitude': 51.4813948}",,4647.658334147805,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1386915'}]"
66d8e1bc4a16edc27e762fb5,1226526,0,13338,Borna,Manufacturers/packers,7839,Unit 14 I O Centre Seymour Street,,Woolwich,Greenwich,SE18 6SX,,5,fhrs_5_en-gb,2020-09-22T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0774802, 'latitude': 51.4918377}",,4647.66278774447,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1226526'}]"
66d8e1bc4a16edc27e762fce,694051,0,PI/000002353,Blossom Place Olive Services,Caring Premises,5,28 Allenby Road,,Thamesmead,Greenwich,SE28 0BN,,5,fhrs_5_en-gb,2021-04-21T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0795886, 'latitude': 51.4942476}",,4647.674235398116,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/694051'}]"
66d8e1bc4a16edc27e762fe8,1289152,0,13863,Premier,Retailers - other,4613,125 - 127 Crescent Road,,Woolwich,Greenwich,SE18 7AH,,5,fhrs_5_en-gb,2020-10-15T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 5, 'Structural': 0, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.0720825, 'latitude': 51.4875729}",,4647.703342645535,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1289152'}]"
66d8e1bc4a16edc27e762ff2,1385142,0,14492,Heronsgate Primary School Royal Arsenal Campus,School/college/university,7845,Heronsgate Primary School Burrage Grove Campus Burrage Grove,,Plumstead,Greenwich,SE18 7LJ,,5,fhrs_5_en-gb,2021-10-14T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.074074998497963, 'latitude': 51.4898490905762}",,4647.714088390572,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1385142'}]"
66d8e1bc4a16edc27e762ff5,1350904,0,14214,Tiny Wonders Nursery,Caring Premises,5,Street Record Brookhill Road,,Woolwich,Greenwich,,,5,fhrs_5_en-gb,2021-05-06T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0666275500356151, 'latitude': 51.4825044000009}",,4647.716599787507,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1350904'}]"
66d8e1bc4a16edc27e762ff6,1112594,0,12607,Menagerie Cafe,Restaurant/Cafe/Canteen,1,Menagerie Cafe Unit 9 The I O Centre Skeffington Street,,Woolwich,Greenwich,SE18 6SR,,5,fhrs_5_en-gb,2020-09-08T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.075545996427536, 'latitude': 51.4914321899414}",,4647.718461705105,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1112594'}]"
66d8e1bc4a16edc27e763001,1156702,0,12845,PLOT Roasting,Other catering premises,7841,Unit 38 The I O Centre Armstrong Road,,Woolwich,Greenwich,SE18 6RS,,5,fhrs_5_en-gb,2020-10-16T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.0770593, 'latitude': 51.4935863}",,4647.742227445188,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1156702'}]"
66d8e1bc4a16edc27e763002,1468524,0,15011,Innova Nutraceutics Ltd,Retailers - other,4613,Unit 21 - 22 The I O Centre Armstrong Road,,Woolwich,Greenwich,SE18 6RS,,5,fhrs_5_en-gb,2022-08-09T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0770593, 'latitude': 51.4935863}",,4647.742227445188,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1468524'}]"
66d8e1bc4a16edc27e76302a,1294447,0,13904,St Peters RC Primary School,School/college/university,7845,St Peters Rc Primary School 42 Crescent Road,,Woolwich,Greenwich,SE18 7BN,,5,fhrs_5_en-gb,2020-11-10T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0688169971108437, 'latitude': 51.4866218566895}",,4647.7875999897315,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1294447'}]"
66d8e1bc4a16edc27e76302e,964908,0,PI/000200608,Balloon Day Nursery Ltd,Caring Premises,5,Woolwich Common Community Centre 15 - 16 Leslie Smith Square,,Woolwich,Greenwich,SE18 4DW,,5,fhrs_5_en-gb,2021-03-16T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0624492, 'latitude': 51.4803057}",,4647.7884816044725,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/964908'}]"
66d8e1bc4a16edc27e763030,1109821,0,PI/000090375,Woolwich Common Community Centre,Other catering premises,7841,Woolwich Common Community Centre 15 - 16 Leslie Smith Square,,Woolwich,Greenwich,SE18 4DW,,5,fhrs_5_en-gb,2021-06-09T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0624492, 'latitude': 51.4803057}",,4647.7884816044725,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1109821'}]"
66d8e1bc4a16edc27e763032,1439547,0,14945,Lalu Catering,Restaurant/Cafe/Canteen,1,7 Leslie Smith Square,,Woolwich,Greenwich,SE18 4DW,,5,fhrs_5_en-gb,2022-02-23T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.062572, 'latitude': 51.4804744}",,4647.790181610197,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1439547'}]"
66d8e1bc4a16edc27e763033,1243199,0,13395,Foodelo,Retailers - other,4613,5 Gunnery Terrace Cornwallis Road,,Woolwich,Greenwich,SE18 6SW,,5,fhrs_5_en-gb,2021-02-04T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0744580030441284, 'latitude': 51.4923133850098}",,4647.790435013738,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1243199'}]"
